date,symbol,compound_b,neg_b,neu_b,pos_b,compound_t,neg_t,neu_t,pos_t
2021-03-17,MRNA,0.9989,0.01,1.885,0.105,0.0,0.0,2.0,0.0
2021-03-17,PFE,0.9859,0.041,0.884,0.075,0.0,0.0,1.0,0.0
2021-03-18,AZN,0.22649999999999998,0.14,7.699,0.16,-0.06580000000000008,0.767,6.469999999999999,0.762
2021-03-18,JNJ,0.9855,0.0,0.832,0.168,0.2023,0.0,0.893,0.107
2021-03-18,MRNA,0.9844,0.022,1.907,0.071,0.468,0.0,1.811,0.189
2021-03-18,PFE,3.3798,0.16099999999999998,3.385,0.45199999999999996,0.4711000000000001,0.306,3.368,0.326
2021-03-19,AZN,0.9838,0.049,2.827,0.124,0.5878000000000001,0.0,2.754,0.246
2021-03-19,JNJ,0.32899999999999996,0.22,3.5069999999999997,0.273,1.307,0.0,3.464,0.536
2021-03-20,PFE,0.3612,0.042,0.909,0.049,0.0,0.0,1.0,0.0
2021-03-21,AZN,0.0,0.0,1.0,0.0,-0.4404,0.225,0.775,0.0
2021-03-22,AZN,4.4437999999999995,0.246,9.195999999999998,0.5579999999999999,3.6835,0.305,9.197,1.499
2021-03-22,JNJ,0.0,0.0,1.0,0.0,0.4019,0.0,0.722,0.278
2021-03-22,MRNA,0.9836,0.04,0.896,0.064,0.4939,0.0,0.802,0.198
2021-03-22,PFE,1.3348,0.115,1.738,0.14700000000000002,0.9343,0.119,1.396,0.485
2021-03-23,AZN,4.4205,0.20599999999999996,6.268999999999999,0.5239999999999999,-0.24879999999999997,0.42000000000000004,7.308,0.273
2021-03-23,MRNA,2.2798,0.062,2.658,0.281,0.4939,0.0,2.738,0.262
2021-03-23,PFE,2.8521,0.162,3.567,0.27099999999999996,0.3182,0.0,3.827,0.173
2021-03-24,AZN,1.027,0.161,7.5200000000000005,0.31999999999999995,-1.654,0.909,7.091,0.0
2021-03-24,JNJ,1.2563,0.035,1.836,0.129,1.1391,0.0,1.5150000000000001,0.485
2021-03-24,PFE,3.1336,0.18,4.347,0.472,1.0851000000000002,0.32,4.112,0.5680000000000001
2021-03-25,AZN,0.3424999999999999,0.14400000000000002,5.695,0.161,-0.5911000000000001,0.5640000000000001,8.11,0.324
2021-03-25,MRNA,0.0,0.0,1.0,0.0,0.4767,0.0,0.693,0.307
2021-03-25,PFE,0.9759,0.048,3.879,0.073,-0.235,0.289,4.4239999999999995,0.28700000000000003
2021-03-26,AZN,0.0,0.0,1.0,0.0,0.7717,0.0,0.712,0.288
2021-03-26,JNJ,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
2021-03-26,PFE,2.9103,0.269,5.279,0.453,0.45179999999999987,0.637,5.578,0.785
2021-03-28,PFE,1.7628,0.088,1.755,0.15699999999999997,-0.4404,0.182,1.818,0.0
2021-03-29,AZN,1.8218,0.039999999999999994,4.775,0.183,-0.241,0.204,4.764,0.032
2021-03-29,JNJ,1.8874,0.044,1.764,0.192,0.4939,0.0,1.8679999999999999,0.132
2021-03-29,MRNA,1.2410999999999999,0.07300000000000001,2.802,0.125,0.7525000000000001,0.0,3.5919999999999996,0.40800000000000003
2021-03-30,AZN,2.619,0.113,7.458,0.428,1.6537,0.345,8.554,1.103
2021-03-30,PFE,0.7783,0.029,2.914,0.058,1.8243999999999998,0.0,4.412,0.5880000000000001
2021-03-31,AZN,0.46220000000000006,0.05,2.848,0.102,-0.6249,0.188,2.8120000000000003,0.0
2021-03-31,JNJ,0.4927,0.073,2.822,0.105,-0.7030000000000001,0.499,2.501,0.0
2021-03-31,MRNA,0.0,0.0,1.0,0.0,0.4215,0.0,0.865,0.135
2021-03-31,PFE,2.2003,0.076,2.648,0.276,0.4767,0.0,3.838,0.162
2021-04-01,AZN,-0.0693999999999999,0.112,2.787,0.101,-0.4767,0.162,2.838,0.0
2021-04-01,JNJ,0.9325,0.021,2.87,0.109,-0.32189999999999996,0.176,2.706,0.118
2021-04-01,MRNA,0.969,0.012,0.86,0.127,0.0,0.0,3.0,0.0
2021-04-01,PFE,3.3643,0.158,3.3979999999999997,0.44299999999999995,1.3303,0.111,3.073,0.8160000000000001
2021-04-02,PFE,0.992,0.038,0.886,0.076,0.0,0.0,1.0,0.0
2021-04-03,PFE,-0.9393,0.082,0.846,0.072,-0.6597,0.239,0.761,0.0
2021-04-04,JNJ,0.2023,0.05,0.901,0.049,-0.4588,0.188,0.812,0.0
2021-04-05,AZN,0.9511,0.054,2.835,0.111,-0.8032999999999999,0.33699999999999997,2.59,0.073
2021-04-05,JNJ,2.6486,0.07100000000000001,3.6639999999999997,0.264,1.5359999999999998,0.128,4.258,0.614
2021-04-05,MRNA,1.6784,0.018,1.853,0.129,0.3182,0.0,1.827,0.173
2021-04-05,PFE,0.8765,0.021,1.889,0.091,0.4939,0.0,1.887,0.113
2021-04-06,AZN,1.9905,0.111,9.414,0.474,0.4593000000000001,0.464,9.004,0.533
2021-04-06,MRNA,1.8949,0.018,2.822,0.16,1.1736,0.0,3.464,0.536
2021-04-06,PFE,0.9941,0.027,0.836,0.137,0.0,0.0,1.0,0.0
2021-04-07,AZN,0.5236,0.227,10.548,0.22400000000000003,0.09599999999999997,1.1629999999999998,8.91,0.928
2021-04-07,MRNA,0.0,0.0,1.0,0.0,-0.296,0.145,0.855,0.0
2021-04-07,PFE,-0.8652,0.18,2.702,0.11699999999999999,-0.9223,0.502,2.262,0.235
2021-04-08,AZN,1.5083,0.038,4.822,0.13999999999999999,0.3746999999999999,0.19,4.503,0.30700000000000005
2021-04-08,MRNA,1.7429000000000001,0.077,1.755,0.168,0.4019,0.0,1.8159999999999998,0.184
2021-04-08,PFE,-0.4328,0.063,0.861,0.075,-0.3612,0.249,1.611,0.14
2021-04-09,AZN,-0.3085,0.13,4.779,0.09,0.3948,0.196,4.416,0.388
2021-04-09,JNJ,0.0,0.0,3.0,0.0,0.296,0.083,2.752,0.165
2021-04-09,MRNA,0.0,0.0,1.0,0.0,0.296,0.0,1.959,0.041
2021-04-09,PFE,1.5685,0.265,4.349,0.385,-1.0292999999999999,0.451,4.442,0.107
2021-04-10,AZN,0.987,0.052,0.842,0.106,0.0,0.0,1.0,0.0
2021-04-10,JNJ,-0.8847,0.072,0.89,0.038,0.0,0.0,1.0,0.0
2021-04-10,PFE,0.9958,0.002,0.876,0.122,0.0,0.0,1.0,0.0
2021-04-12,AZN,0.6522000000000001,0.085,4.821,0.095,-0.3083,0.256,5.433,0.31
2021-04-12,JNJ,0.743,0.036,1.883,0.081,-0.765,0.355,1.645,0.0
2021-04-12,MRNA,0.7725,0.037,3.909,0.055,0.6238,0.04,4.706,0.254
2021-04-12,PFE,0.0,0.0,1.0,0.0,0.3034,0.116,1.6509999999999998,0.233
2021-04-13,JNJ,-0.7678,0.29400000000000004,11.447,0.259,-0.14629999999999999,0.523,11.144,0.333
2021-04-13,MRNA,0.9625,0.02,1.854,0.125,0.37029999999999996,0.12,2.682,0.198
2021-04-14,AZN,0.3848999999999999,0.155,2.641,0.204,0.19240000000000007,0.284,2.3,0.41600000000000004
2021-04-14,JNJ,0.0516,0.061,6.859,0.081,-0.46509999999999996,0.434,6.274,0.293
2021-04-14,MRNA,2.0901,0.08000000000000002,3.709,0.211,-1.3058999999999998,0.487,4.3149999999999995,0.199
2021-04-15,AZN,0.0,0.0,4.0,0.0,0.5948,0.155,4.468,0.377
2021-04-15,JNJ,0.9954,0.025,0.89,0.084,0.0,0.0,1.0,0.0
2021-04-15,MRNA,0.5102,0.146,1.79,0.064,-0.3612,0.2,1.8,0.0
2021-04-15,PFE,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2021-04-16,AZN,0.6792,0.049,4.891,0.061,0.0,0.0,5.0,0.0
2021-04-16,MRNA,0.0,0.0,4.0,0.0,0.23740000000000006,0.139,5.6979999999999995,0.163
2021-04-16,PFE,0.9896,0.035,0.902,0.063,0.4939,0.0,0.758,0.242
2021-04-17,MRNA,-0.2263,0.046,0.906,0.048,0.0,0.0,1.0,0.0
2021-04-18,JNJ,0.9976,0.022,0.839,0.139,0.1779,0.0,1.866,0.134
2021-04-18,PFE,0.9531,0.047,0.883,0.07,-0.4767,0.307,0.693,0.0
2021-04-19,AZN,0.08319999999999994,0.171,4.625,0.20400000000000001,0.9057,0.179,4.399,0.422
2021-04-19,JNJ,0.3788,0.2,6.561,0.239,1.1886,0.0,6.303999999999999,0.696
2021-04-19,MRNA,0.0,0.0,0.0,0.0,0.6705,0.079,0.645,0.276
2021-04-19,PFE,0.9741,0.018,1.8719999999999999,0.11,0.0,0.0,2.0,0.0
2021-04-20,AZN,0.9771,0.006,2.863,0.131,0.3612,0.0,2.848,0.152
2021-04-20,JNJ,4.7132,0.16099999999999998,9.171,0.669,0.4841,0.31699999999999995,11.237,0.44599999999999995
2021-04-21,AZN,0.7939999999999998,0.209,4.585,0.207,-0.2881999999999999,0.304,4.525,0.171
2021-04-21,JNJ,0.0231,0.029,5.939,0.031,0.7421000000000001,0.155,6.419,0.42600000000000005
2021-04-21,MRNA,0.8834,0.014,0.878,0.108,0.8484,0.0,1.6520000000000001,0.348
2021-04-21,PFE,0.872,0.025,0.908,0.067,0.0,0.0,1.0,0.0
2021-04-22,AZN,2.6737,0.174,4.54,0.28700000000000003,0.6315,0.22699999999999998,4.219,0.5539999999999999
2021-04-22,MRNA,0.9782,0.0,0.876,0.124,0.4765,0.118,3.325,0.5569999999999999
2021-04-22,PFE,-0.9774,0.138,1.783,0.079,-0.04400000000000004,0.179,1.666,0.155
2021-04-23,AZN,1.2512,0.065,4.823,0.112,-0.4541,0.43699999999999994,5.340000000000001,0.222
2021-04-23,JNJ,0.8016,0.023,2.9379999999999997,0.039,0.8122,0.068,2.633,0.298
2021-04-23,MRNA,2.5187999999999997,0.039,4.681,0.281,0.5205,0.0,4.737,0.263
2021-04-23,PFE,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2021-04-24,JNJ,0.16790000000000005,0.071,1.7959999999999998,0.132,0.1027,0.0,1.877,0.123
2021-04-24,PFE,0.0,0.0,1.0,0.0,0.6369,0.0,0.864,0.136
2021-04-25,AZN,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2021-04-25,MRNA,0.9934,0.033,0.856,0.111,0.0,0.0,1.0,0.0
2021-04-26,AZN,3.7178,0.15899999999999997,6.362,0.479,0.5005999999999999,0.174,6.542999999999999,0.283
2021-04-26,JNJ,2.8581,0.066,3.547,0.387,0.0772,0.093,3.802,0.105
2021-04-26,MRNA,1.8538000000000001,0.035,2.775,0.189,0.0,0.0,4.0,0.0
2021-04-27,AZN,-0.5121,0.14700000000000002,5.695,0.158,1.3962999999999997,0.178,4.783,1.039
2021-04-27,JNJ,0.9001,0.058,3.838,0.103,0.6249,0.0,3.662,0.338
2021-04-27,MRNA,1.8782999999999999,0.02,1.74,0.24,0.6124,0.0,2.615,0.385
2021-04-27,PFE,0.8481,0.034,1.9020000000000001,0.064,0.5859,0.0,1.7890000000000001,0.211
2021-04-28,AZN,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
2021-04-28,JNJ,-0.3911,0.08,1.863,0.057,-0.6597,0.286,1.714,0.0
2021-04-28,MRNA,1.9176,0.033,3.7840000000000003,0.182,1.0350000000000001,0.0,3.676,0.324
2021-04-28,PFE,1.9219,0.093,1.718,0.189,-0.8383,0.468,2.532,0.0
2021-04-29,AZN,1.5452,0.013,4.865,0.122,-0.41280000000000006,0.33299999999999996,4.388999999999999,0.278
2021-04-29,JNJ,0.0,0.0,1.0,0.0,0.4767,0.0,0.795,0.205
2021-04-29,MRNA,1.854,0.041,1.8130000000000002,0.14600000000000002,0.2023,0.0,1.893,0.107
2021-04-30,AZN,3.9220999999999995,0.259,8.221,0.52,0.9125000000000001,0.224,9.088,0.687
2021-04-30,MRNA,0.0,0.0,0.0,0.0,0.7717,0.0,0.749,0.251
2021-04-30,PFE,1.7062,0.112,3.7,0.188,0.24729999999999996,0.11,3.6570000000000005,0.23299999999999998
2021-05-01,AZN,-0.9605,0.068,0.866,0.067,0.0,0.0,1.0,0.0
2021-05-01,MRNA,0.4404,0.015,0.966,0.019,0.0,0.0,1.0,0.0
2021-05-03,AZN,2.0069999999999997,0.231,3.31,0.45899999999999996,0.0,0.0,4.0,0.0
2021-05-03,JNJ,0.9781,0.031,0.92,0.049,0.4939,0.0,0.738,0.262
2021-05-03,MRNA,2.6211,0.07400000000000001,2.7119999999999997,0.21300000000000002,0.8288,0.164,3.509,0.327
2021-05-03,PFE,1.641,0.043000000000000003,4.781,0.177,0.6861,0.241,5.334,0.425
2021-05-04,AZN,-0.3164,0.091,0.826,0.083,0.4215,0.0,0.763,0.237
2021-05-04,MRNA,3.177,0.08900000000000001,4.639,0.273,0.1022,0.23500000000000001,4.507,0.258
2021-05-04,PFE,1.8245,0.12,6.454,0.426,-0.5719,0.252,8.748000000000001,0.0
2021-05-05,AZN,0.946,0.022,2.898,0.08,-0.3616,0.392,3.186,0.423
2021-05-05,JNJ,0.9892,0.014,0.903,0.082,0.0,0.0,1.0,0.0
2021-05-05,MRNA,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2021-05-05,PFE,1.3144,0.27899999999999997,6.293000000000001,0.428,-0.44470000000000004,0.8460000000000001,7.717,0.437
2021-05-06,AZN,0.7845,0.063,0.852,0.084,-0.0516,0.091,0.909,0.0
2021-05-06,MRNA,5.0705,0.178,8.215,0.6080000000000001,1.0871,0.365,10.064,0.5700000000000001
2021-05-06,PFE,0.0,0.0,1.0,0.0,0.296,0.086,2.742,0.172
2021-05-07,AZN,0.9711,0.11,2.729,0.162,-1.5526,0.684,3.1319999999999997,0.185
2021-05-07,JNJ,0.0,0.0,1.0,0.0,0.3612,0.0,0.865,0.135
2021-05-07,MRNA,0.8678,0.226,5.551,0.22299999999999998,-0.1989,0.253,5.625,0.122
2021-05-07,PFE,1.8228,0.062,3.784,0.154,1.0306,0.0,3.529,0.47100000000000003
2021-05-08,PFE,0.9867,0.052,0.846,0.102,0.1779,0.0,0.884,0.116
2021-05-09,AZN,0.6249,0.017,0.961,0.022,0.0258,0.0,0.922,0.078
2021-05-10,AZN,0.9727999999999999,0.20299999999999999,5.517,0.279,-0.4767,0.28,5.573,0.146
2021-05-10,MRNA,0.7548,0.083,0.814,0.103,0.0,0.0,1.0,0.0
2021-05-10,PFE,3.8202999999999996,0.161,6.397,0.444,-0.4928,0.6539999999999999,5.792000000000001,0.5549999999999999
2021-05-11,AZN,0.5399,0.066,5.857,0.077,0.005199999999999982,0.36,6.369000000000001,0.271
2021-05-11,MRNA,0.9909,0.0,0.895,0.105,0.0,0.0,1.0,0.0
2021-05-11,PFE,2.2222,0.118,3.5740000000000003,0.309,-0.43920000000000003,0.358,3.38,0.262
2021-05-12,AZN,0.9432,0.009,1.9020000000000001,0.089,0.0,0.0,2.0,0.0
2021-05-12,JNJ,-0.4215,0.061,2.891,0.048,-0.4588,0.25,3.75,0.0
2021-05-12,MRNA,1.7850000000000001,0.033,1.822,0.14500000000000002,-0.131,0.356,2.351,0.293
2021-05-12,PFE,1.5506000000000002,0.049,4.827,0.123,0.592,0.0,5.773,0.227
2021-05-13,AZN,0.7096,0.059,0.867,0.074,0.0,0.0,1.0,0.0
2021-05-13,JNJ,1.9544000000000001,0.053000000000000005,2.667,0.28,0.4667,0.0,2.7119999999999997,0.288
2021-05-13,MRNA,0.0,0.0,2.0,0.0,-0.1779,0.248,1.571,0.181
2021-05-13,PFE,-0.9161,0.114,1.812,0.073,-0.0516,0.107,1.893,0.0
2021-05-14,AZN,0.9684,0.031,0.916,0.053,-0.25,0.106,0.833,0.06
2021-05-14,MRNA,0.0,0.0,1.0,0.0,0.3612,0.0,1.889,0.111
2021-05-14,PFE,1.7449,0.034,2.8449999999999998,0.121,0.8121,0.0,2.667,0.33299999999999996
2021-05-15,MRNA,0.5647,0.019,0.953,0.028,0.0,0.0,1.0,0.0
2021-05-16,AZN,0.9868,0.037,0.852,0.111,0.0,0.0,1.0,0.0
2021-05-16,JNJ,-0.8195,0.063,0.889,0.049,0.0,0.0,1.0,0.0
2021-05-16,MRNA,0.9711,0.015,0.938,0.047,-0.4767,0.193,0.807,0.0
2021-05-17,AZN,-0.5638000000000001,0.1,3.859,0.041999999999999996,0.030800000000000022,0.359,3.4190000000000005,0.22199999999999998
2021-05-17,JNJ,0.0675,0.07,2.847,0.083,-0.296,0.242,2.542,0.216
2021-05-17,MRNA,0.0,0.0,1.0,0.0,0.0,0.126,1.7469999999999999,0.126
2021-05-17,PFE,0.975,0.078,1.776,0.146,-0.34,0.255,1.745,0.0
2021-05-18,AZN,2.8167999999999997,0.098,5.555000000000001,0.34700000000000003,-0.3029,0.498,5.156,0.34600000000000003
2021-05-18,JNJ,0.296,0.0,0.981,0.019,0.0,0.0,1.0,0.0
2021-05-19,AZN,1.4895,0.122,5.686,0.191,2.2429,0.102,4.766,1.131
2021-05-19,JNJ,1.9205,0.054,3.742,0.20500000000000002,-0.374,0.237,3.585,0.178
2021-05-19,MRNA,1.8183,0.07300000000000001,1.74,0.188,-0.0774,0.153,1.847,0.0
2021-05-19,PFE,1.8170000000000002,0.029,2.749,0.22200000000000003,0.0,0.0,3.0,0.0
2021-05-20,AZN,0.0,0.0,2.0,0.0,0.4019,0.0,1.649,0.351
2021-05-20,MRNA,0.875,0.0,1.812,0.188,1.0669,0.0,2.4530000000000003,0.5469999999999999
2021-05-20,PFE,1.2195999999999998,0.181,6.5089999999999995,0.31000000000000005,1.1978000000000002,0.52,6.5809999999999995,0.899
2021-05-21,AZN,2.1064000000000003,0.088,3.6189999999999998,0.292,-0.7806,0.508,3.3670000000000004,0.125
2021-05-21,JNJ,2.8848,0.013000000000000001,3.627,0.36,1.8673000000000002,0.152,3.856,0.9910000000000001
2021-05-21,MRNA,3.4797,0.133,4.546,0.321,-0.11809999999999998,0.367,4.402,0.231
2021-05-21,PFE,0.0,0.0,1.0,0.0,0.4215,0.0,0.899,0.101
2021-05-22,JNJ,0.9413,0.0,0.893,0.107,0.296,0.0,0.833,0.167
2021-05-23,MRNA,-0.9565,0.054,0.933,0.014,0.0,0.0,1.0,0.0
2021-05-24,AZN,1.9743,0.034999999999999996,1.7,0.265,0.4767,0.0,1.78,0.22
2021-05-24,JNJ,3.8931,0.10400000000000001,4.343999999999999,0.553,0.5319,0.219,4.099,0.682
2021-05-24,MRNA,3.6538000000000004,0.033,3.604,0.36200000000000004,0.2263,0.0,3.9459999999999997,0.054
2021-05-24,PFE,0.9432,0.0,0.897,0.103,0.0,0.0,2.0,0.0
2021-05-25,AZN,1.6076000000000001,0.015,3.847,0.139,0.0,0.0,4.0,0.0
2021-05-25,MRNA,1.8622999999999998,0.158,6.517,0.32299999999999995,0.4588,0.21300000000000002,8.429,0.35800000000000004
2021-05-25,PFE,0.9413,0.04,0.901,0.06,0.0,0.0,1.0,0.0
2021-05-26,AZN,0.7732999999999998,0.132,4.5920000000000005,0.276,0.11210000000000003,0.224,4.609,0.167
2021-05-26,JNJ,-0.2962,0.087,1.831,0.082,-0.6705,0.333,1.667,0.0
2021-05-26,MRNA,0.8442,0.0,0.906,0.094,0.6597,0.0,1.838,0.162
2021-05-26,PFE,0.7885,0.032,2.852,0.116,0.5716000000000001,0.178,2.381,0.441
2021-05-27,AZN,0.9681,0.032,0.841,0.127,0.2732,0.0,0.884,0.116
2021-05-27,JNJ,2.3205999999999998,0.109,2.649,0.242,0.9481999999999999,0.0,2.67,0.32999999999999996
2021-05-27,MRNA,0.9584,0.0,0.925,0.075,0.0,0.0,1.0,0.0
2021-05-27,PFE,0.9198999999999999,0.176,4.561,0.264,1.5584000000000002,0.0,4.065,0.9349999999999999
2021-05-28,AZN,0.9845,0.27699999999999997,3.3930000000000002,0.33,-0.5635,0.8059999999999999,2.514,0.6789999999999999
2021-05-28,JNJ,0.5859,0.081,1.794,0.125,0.19519999999999998,0.09,2.539,0.371
2021-05-28,MRNA,0.0,0.0,1.0,0.0,0.296,0.0,1.804,0.196
2021-05-28,PFE,1.4527999999999999,0.028,2.859,0.112,0.5875,0.0,2.7199999999999998,0.28
2021-05-29,MRNA,0.7783,0.009,0.948,0.043,0.4215,0.0,0.797,0.203
2021-06-01,AZN,1.8509,0.092,1.71,0.198,0.2382,0.0,1.822,0.178
2021-06-01,JNJ,0.905,0.15200000000000002,4.655,0.192,1.0463999999999998,0.708,4.254,1.038
2021-06-01,MRNA,0.9944000000000001,0.013,1.814,0.173,0.4939,0.0,1.802,0.198
2021-06-01,PFE,0.994,0.026,1.896,0.079,0.12270000000000003,0.205,1.5710000000000002,0.224
2021-06-02,AZN,0.618,0.217,4.438,0.345,2.0257,0.0,4.174,0.826
2021-06-02,MRNA,6.151500000000001,0.192,7.982000000000001,0.8260000000000001,2.0712,0.0,9.277999999999999,0.722
2021-06-03,AZN,0.6656000000000001,0.152,4.619,0.22799999999999998,-0.5684999999999999,0.41700000000000004,4.117,0.466
2021-06-03,MRNA,1.9935,0.073,1.709,0.217,0.8225,0.0,2.783,0.217
2021-06-04,AZN,1.8263000000000003,0.35600000000000004,6.114999999999999,0.53,-2.0911999999999997,1.039,5.667,0.295
2021-06-04,MRNA,0.9999,0.025,0.852,0.123,0.296,0.0,1.8199999999999998,0.18
2021-06-04,PFE,0.0,0.0,3.0,0.0,0.7506,0.0,2.726,0.274
2021-06-07,AZN,1.9687,0.08099999999999999,1.721,0.198,0.4823,0.357,2.231,0.41200000000000003
2021-06-07,JNJ,0.8902,0.018,0.918,0.064,-0.6597,0.286,0.714,0.0
2021-06-07,MRNA,5.8476,0.17300000000000001,6.1049999999999995,0.723,2.4007,0.05,6.794,1.1560000000000001
2021-06-07,PFE,1.2306,0.069,1.8010000000000002,0.131,0.8808,0.0,1.656,0.344
2021-06-08,AZN,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2021-06-08,MRNA,3.5648,0.12,4.543,0.33899999999999997,0.5574,0.0,4.825,0.175
2021-06-08,PFE,0.9978,0.059,3.799,0.142,0.8056000000000001,0.061,3.4770000000000003,0.46199999999999997
2021-06-09,JNJ,0.9524,0.0,2.896,0.104,-0.4019,0.172,2.828,0.0
2021-06-09,MRNA,0.6214,0.08,1.78,0.14,0.0,0.0,2.0,0.0
2021-06-09,PFE,0.6776,0.087,2.766,0.14700000000000002,0.7956000000000001,0.0,2.646,0.354
2021-06-10,JNJ,0.0,0.0,2.0,0.0,0.128,0.0,1.857,0.143
2021-06-10,MRNA,0.8833,0.045,2.753,0.202,-0.33310000000000006,0.703,4.8919999999999995,0.405
2021-06-10,PFE,1.1432,0.135,3.641,0.223,-0.5423,0.212,3.7880000000000003,0.0
2021-06-11,AZN,0.0,0.0,1.0,0.0,0.3182,0.0,0.897,0.103
2021-06-11,JNJ,1.7371,0.103,5.728,0.16899999999999998,2.2790999999999997,0.079,5.051,0.869
2021-06-11,MRNA,0.9952,0.0,4.855,0.145,1.0825,0.128,4.533,0.33899999999999997
2021-06-11,PFE,0.0,0.0,3.0,0.0,0.4621999999999999,0.153,2.34,0.507
2021-06-12,MRNA,0.9951,0.044,0.835,0.121,0.1779,0.0,0.884,0.116
2021-06-13,PFE,1.3548,0.037,1.828,0.136,0.0,0.0,2.0,0.0
2021-06-14,AZN,0.0,0.0,1.0,0.0,0.8519,0.0,0.729,0.271
2021-06-14,JNJ,-0.4567,0.14400000000000002,1.7570000000000001,0.1,0.0,0.0,2.0,0.0
2021-06-14,MRNA,1.8817,0.11,1.717,0.173,0.5574,0.092,3.667,0.242
2021-06-14,PFE,0.7096,0.058,0.861,0.081,0.4404,0.207,0.473,0.32
2021-06-15,AZN,-0.00770000000000004,0.34700000000000003,4.329000000000001,0.325,-0.6627,0.614,4.17,0.216
2021-06-15,JNJ,0.4939,0.05,1.861,0.089,0.0,0.0,2.0,0.0
2021-06-15,MRNA,0.0,0.0,1.0,0.0,1.1998,0.132,1.4060000000000001,0.462
2021-06-16,AZN,0.5574,0.0,0.973,0.027,0.0,0.0,1.0,0.0
2021-06-16,JNJ,0.1363,0.027,0.942,0.031,0.0,0.0,1.0,0.0
2021-06-16,MRNA,1.8567,0.03,1.8170000000000002,0.152,-0.3612,0.161,1.839,0.0
2021-06-16,PFE,0.6449,0.082,0.83,0.088,0.0,0.0,1.0,0.0
2021-06-17,AZN,0.0,0.0,2.0,0.0,0.6142,0.058,2.684,0.258
2021-06-17,MRNA,0.29580000000000006,0.064,2.835,0.101,0.08579999999999999,0.145,2.6879999999999997,0.167
2021-06-17,PFE,0.979,0.209,5.621,0.16899999999999998,-0.7078,0.5960000000000001,5.004,0.4
2021-06-18,AZN,-0.4767,0.056,1.917,0.028,0.6825,0.32599999999999996,1.946,0.728
2021-06-18,MRNA,0.0,0.0,0.0,0.0,0.7783,0.0,0.729,0.271
